url,judul,tanggal,isi
https://news.detik.com/berita/d-5600050/pimpinan-komisi-xi-sembako-kena-pajak-potensi-tingkatkan-penduduk-miskin,Pimpinan Komisi XI: Sembako Kena Pajak Potensi Tingkatkan Penduduk Miskin,"Kamis, 10 Jun 2021 04:44 WIB","PPP meminta pemerintah membatalkan rencana untuk mengenakan pajak pertambahan nilai (PPN) sembako. PPP menilai sembako yang dikenakan pajak itu akan berpotensi menaikkan angka penduduk kemiskinan karena daya beli turun. ""Kita minta supaya sembako tak kena pajak. Saya belum terima draft RUU KUP, tapi kalau terkait sembako yang menjadi kebutuhan pokok masyarakat juga kena pajak pastinya akan menurunkan daya beli masyarakat dan berpotensi meningkatkan prosentase penduduk miskin apa lagi dalam kondisi pandemi saat ini,"" kata Waketum PPP Amir Uskara kepada wartawan, Rabu (9/6/2021). Wakil Ketua Komisi XI itu juga mengkritik rencana PPN akan naik menjadi 12%. Dia menekankan bahwa beban pajak juga akan berpengaruh pada pola konsumsi warga. ""Perubahan tarif PPN menjadi 12% perlu ada kajian yang mendalam, harus ekstra hati-hati karena saat ini ekonomi sedang berada dalam fase pemulihan. Konsumsi rumah tangga sebagai porsi terbesar PDB atau 57% masih membutuhkan kebijakan fiskal yang akomodatif. Sementara setiap ada beban pajak yang meningkat maka masyarakat berubah pola konsumsinya, lebih berhemat atau mengurangi belanja barang kebutuhan lain,"" kata dia. Rencana sembako yang akan dikenakan pajak ini, kata Amir, akan memberatkan masyarakat menengah ke bawah. Dia juga memaparkan bahwa angka kemiskinan selama pandemi meningkat. ""Apalagi golongan menengah dan bawah pendapatannya belum kembali seperti sebelum pandemi. Berdasar data BPS, ada 19,1 juta orang di Indonesia yang penghasilannya terdampak COVID-19, termasuk 1,62 juta orang menganggur akibat pandemi. Jumlah penduduk miskin yang naik menjadi 10,19% perlu dijadikan pertimbangan kebijakan PPN karena kenaikan tarif pajak berdampak pada seluruh kelompok masyarakat,"" jelasnya. Oleh sebab itu, Amir meminta pemerintah untuk melakukan pertimbangan yang matang mengenai kebijakan pajak ini. Risiko ekonomi dari pajak ini, kata Amir harus memperhatikan pola konsumsi warga. ""Jadi kami sarankan pemerintah punya rencana yang matang, di satu sisi rasio pajak memang harus naik tapi di sisi lain dampak negatif harus ditekan agar masyarakat tidak turun konsumsi nya,"" kata dia.  Simak video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik]  "
https://finance.detik.com/berita-ekonomi-bisnis/d-5599917/ssst-bocoran-nih-ada-opsi-tarif-pajak-sembako-1,Ssst... Bocoran Nih! Ada Opsi Tarif Pajak Sembako 1%,"Rabu, 09 Jun 2021 21:16 WIB","Kementerian Keuangan (Kemenkeu) menyiapkan opsi tarif pajak pertambahan nilai (PPN) untuk sembako. Salah satunya adalah opsi dikenakan tarif 1%. ""Itu hanya salah satu opsi yang mungkin bisa diambil. Bukan rencana,"" kata Staf Khusus Menteri Keuangan Yustinus Prastowo kepada detikcom Rabu (9/6/2021). Melalui akun Twitter-nya @prastow, Yustinus menjelaskan penerimaan PPN di Indonesia belum optimal. Sebab, terlalu banyak pengecualian dan fasilitas, yang mana Indonesia menjadi negara dengan pengecualian terbanyak. Hanya saja, itu terkadang distortif dan tidak tepat. Bahkan jadi ruang penghindaran pajak. ""Bahkan banyak barang dan jasa dikecualikan atau mendapat fasilitas tanpa dipertimbangkan jenis, harga, dan kelompok yang mengonsumsi. Baik beras, minyak goreng, atau jasa kesehatan dan pendidikan, misalnya. Apapun jenis dan harganya, semua bebas,"" cuit Yustinus. detikcom sudah mendapatkan izin untuk mengutip cuitannya. Pengaturan seperti yang dia jelaskan di atas, menurutnya justru menjadikan tujuan pemajakan tidak tercapai, di mana yang mampu bayar tidak membayar karena mengonsumsi barang/jasa yang tidak dikenai PPN. Oleh karena itu perlu dipikirkan upaya untuk menata ulang agar sistem PPN di Indonesia lebih adil. ""Tapi kok sembako dipajaki? Pemerintah kalap butuh duit ya? Kembali ke awal, nggak ada yang tak butuh uang, apalagi akibat hantaman pandemi. Tapi dipastikan pemerintah tak akan membabi buta. Konyol kalau pemulihan ekonomi yang diperjuangkan mati-matian justru dibunuh sendiri. Mustahil!,"" ungkapnya. Dijelaskan Yustinus, ini adalah saat yang tepat merancang dan memikirkan hal di atas, dan penerapannya pun menunggu ekonomi pulih dan secara bertahap. ""Saat ini pun barang hasil pertanian dikenai PPN 1%. Beberapa barang/jasa juga demikian skemanya agar ringan,"" tambahnya.  Simak video 'Rencana Sembako Kena Pajak, Pedagang-Konsumen Menolak':  [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5599651/wakil-ketua-komisi-xi-wacana-pajak-sembako-ganggu-recovery-ekonomi,Wakil Ketua Komisi XI: Wacana Pajak Sembako Ganggu Recovery Ekonomi,"Rabu, 09 Jun 2021 18:21 WIB","Wacana pemerintah untuk menerapkan pajak pertambahan nilai (PPN) atas bahan pokok dari sector pertanian, perkebunan, kehutanan, peternakan dan perikanan memicu kontroversi di masyarakat. Wacana ini dinilai kontraproduktif bagi upaya recovery ekonomi yang saat ini masih terpukul akibat pandemi COVID-19. ""Kami paham bahwa pemerintah harus memperluas basis pajak untuk meningkatkan pendapatan negara. Namun ketika wacana ini disampaikan dalam waktu yang kurang tepat apalagi menyangkut bahan pokok yang menyangkut hajat hidup orang banyak, maka hal itu hanya akan memicu polemic yang bisa mengganggu upaya pemulihan ekonomi,"" ujar Wakil Ketua Komisi XI DPR Fathan Subchi dalam keterangannya, Rabu (9/6/2021). Dia menjelaskan pihaknya telah menerima Rancangan Undang-Undang (RUU) Kententuan Umum Perpajakan (KUP). Dalam RUU KUP tersebut memang disebutkan ada tiga opsi skema tarif untuk menetapkan PPN Bahan Pokok yakni tarif umum dipatok 12%, tarif rendah sesuai skema multitarif 5%, dan tarif final dipatok 1%. ""Skema penetapan tarif PPN untuk komoditas bahan pokok ini pertama kali dimunculkan karena di undang-undang sebelumnya 11 bahan pokok bebas pajak, bahkan Mahkamah Konstitusi (MK) melebarkan pemaknaan 11 bahan pokok itu menjadi apapun komoditas yang vital bagi masyarakat,"" katanya. Fathan mengakui jika di beberapa negara lain komoditas bahan pokok juga menjadi objek pajak. Kendati demikian apa yang terjadi di negara tidak bisa diterapkan begitu saja di Indonesia. ""Ada perbedaan konteks seperti stabilitas harga komoditas, kepastian serapan pasar hasil panen, dan beberapa indikator lain yang kebetulan di Indonesia masih belum stabil,"" katanya. Sekretaris Fraksi PKB ini mengungkapkan rata-rata harga komoditas bahan pokok di Indonesia masih belum stabil. Dia mencontohkan fluktuasi harga gabah yang kerap merugikan petani. Pun juga serapan hasil panen beberapa komoditas bahan pokok yang kerap belum terjamin. ""Kalo mau menaikan pajak harus diimbangi kemampuan pemerintah dalam menyetabilkan harga termasuk memastikan serapan hasil panen,"" katanya. Fathan juga menyoroti momentum digulirkannya wacana PPN untuk bahan pokok. Saat ini situasi perekonomian makro masih belum sepenuhnya pulih dari dampak pandemi Covid-19. Pertumbuhan ekonomi pun masih minus. ""Memunculkan wacana pajak bahan pokok di saat perekonomian belum sepenuhnya pulih akan memberikan dampak negatif seperti penurunan daya beli masyarakat, meningkatkan biaya produksi, hingga menekan psikologis petani. Harusnya pemerintah lebih hati-hati dalam mengulirkan wacana yang sensitive,"" pungkasnya."
https://finance.detik.com/berita-ekonomi-bisnis/d-5599556/rencana-sembako-kena-ppn-diprotes-ekonomi-bisa-terganggu,"Rencana Sembako Kena PPN Diprotes, Ekonomi Bisa Terganggu","Rabu, 09 Jun 2021 18:00 WIB","Pemerintah akan menarik pajak untuk bahan pokok. Pedagang pasar protes dengan rencana ini. Mereka menilai kebijakan tersebut sangat tidak pas jika dilakukan dalam kondisi pandemi COVID-19. Dewan Perwakilan Rakyat (DPR) menilai jika rencana ini juga bisa memukul proses pemulihan ekonomi nasional yang saat ini sedang terjadi. Dalam draft RUU Perubahan Kelima atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) disebutkan barang kebutuhan pokok akan dikenakan pajak pertambahan nilai (PPN). Dikutip detikcom, pada Pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan rakyat dihapus dari barang yang tidak dikenai PPN. Dengan begitu, artinya sembako akan dikenai PPN. Ikatan Pedagang Pasar Indonesia (IKAPPI) memprotes rencana pemerintah untuk menarik pajak dari pembelian bahan pokok. Ketua umum IKAPPI Abdullah Mansuri mengharapkan pemerintah agar menghentikan upaya bahan pokok sebagai objek pajak. Menurut dia pemerintah harus mempertimbangkan banyak hal sebelum benar-benar memberlakukan kebijakan tersebut. ""Apalagi kebijakan tersebut digulirkan pada masa pandemi dan situasi perekonomian saat ini yang sedang sulit,"" kata dia dalam keterangannya, Rabu (9/6/2021). Abdullah menjelaskan IKAPPI mencatat lebih dari 50% omzet pedagang pasar masih turun. Apalagi sekarang pemerintah belum mampu melakukan stabilitas bahan pangan pada beberapa bulan belakangan. ""Harga cabai bulan lalu hingga Rp 100.000, harga daging sapi belum stabil mau di bebanin PPN lagi? Gila... kami kesulitan jual karena ekonomi menurun dan daya beli masyarakat rendah. Mau ditambah PPN lagi, gimana tidak gulung tikar,"" jelas dia.  Tonton video 'Daftar Bahan Pokok yang Kena Pajak PPN 12%':   [Gambas:Video 20detik]  
"
https://finance.detik.com/berita-ekonomi-bisnis/d-5599212/combo-sembako-dipajaki-ppn-naik-daya-beli-masyarakat-tercekik,"Combo Sembako Dipajaki-PPN Naik, Daya Beli Masyarakat Tercekik","Rabu, 09 Jun 2021 14:47 WIB","Pemerintah berencana menaikkan tarif pajak pertambahan nilai (PPN) dari 10% menjadi 12%. Ditambah lagi, pemerintah juga akan mengenakan PPN untuk sembako yang sebelumnya terbebas dari pajak. Kondisi tersebut dikhawatirkan dapat membuat daya beli masyarakat makin amblas di tengah pandemi virus Corona (COVID-19) yang belum berakhir. Sebab, pada akhirnya masyarakat lah sebagai konsumen yang harus menanggung PPN lewat kenaikan harga. ""Pasti beban itu akan di-takeover atau dialihkan ke konsumen. Artinya ada potensi kenaikan berbagai macam harga yang dikonsumsi oleh masyarakat,"" kata Ekonom Senior Institute for Development on Economics and Finance (Indef) Enny Sri Hartati kepada detikcom, Rabu (9/6/2021). Peneliti dari Center of Reform on Economics (CORE) Indonesia, Yusuf Rendy Manilet juga berpendapat kenaikan PPN bisa mengganggu upaya pemerintah untuk mendorong konsumsi masyarakat. Sebab, meskipun kenaikan PPN hanya 2%, dari 10% menjadi 12%, bagi kelas menengah ke bawah dampaknya bisa signifikan. ""Itu sebenarnya bisa berdampak signifikan gitu terhadap daya beli mereka, terhadap kemampuan konsumsi mereka. Apalagi sebenarnya tidak ada jaminan tahun depan misalnya pemerintah bisa mengembalikan kondisi perekonomian seperti sebelum terjadinya pandemi,"" papar Rendy. Terkait rencana pemerintah mengenakan PPN bagi kebutuhan mendasar masyarakat, alias sembako, dia menyarankan hal itu dipertimbangkan kembali oleh pemerintah. ""Barang-barang yang tadinya tidak dikenakan PPN akan dikenakan PPN untuk beberapa barang. Menurut saya ini sangat esensial sebenarnya untuk tidak dikenakan (PPN),"" sebutnya. Dia mengusulkan pemerintah menggunakan skema multi tarif, yakni untuk barang-barang yang berkaitan dengan hajat hidup orang banyak tidak dikenakan PPN. ""Sementara barang-barang yang sifatnya elastis terhadap perubahan harga itu yang baru kemudian dikenakan PPN ya dengan tarif yang lebih tinggi. Jadi saya kira itu alternatifnya kalau pun pemerintah ingin menaikkan tarif PPN,"" jelas Rendy. Jika kenaikan PPN menjadi 12% dipukul rata dengan skema single tariff maka daya beli masyarakat akan terganggu. ""Saya kira kalau misalnya pakai skema single tariff ini yang kemudian bisa berdampak terhadap kemampuan pemerintah untuk mendorong konsumsi masyarakat di tahun depan,"" tambahnya.  Lihat Video: PDIP-PKS-PPP soal Wacana Kenaikan PPN: Ekonomi Berat, Berimbas ke Rakyat  [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5599197/rencana-pajak-sembako-dikritik-bisa-ganggu-pemulihan-ekonomi,"Rencana Pajak Sembako Dikritik, Bisa Ganggu Pemulihan Ekonomi","Rabu, 09 Jun 2021 14:20 WIB","Rencana pemerintah terkait pengenaan pajak pada barang kebutuhan pokok dikritik berbagai kalangan. Sebelumnya Ikatan Pedagang Pasar Indonesia (IKAPPI) juga memprotes rencana tersebut. Anggota DPR RI Mufti Anam menyebut jika hal itu diberlakukan maka momentum pertumbuhan ekonomi yang saat ini berjalan akan terpukul. Ia menjelaskan saat ini ekonomi nasional sudah berada di momentum pemulihan. ""Tantangan kita ada pada upaya menahan laju kenaikan kasus aktif COVID-19. Daya beli perlahan tumbuh. Kalau kebutuhan pokok dikenakan PPN, berarti pemulihan ekonomi dipukul mundur,"" kata dia, Rabu (9/6/2021). Apalagi juga ada rencana pemerintah untuk mengerek besaran PPN menjadi 12% dari sebelumnya 10%. ""Sekarang daya beli belum pulih, tapi bisa langsung kena beban tambahan pajak. Ya spending masyarakat akan tertahan, padahal itu (belanja masyarakat) adalah kunci pemulihan dan jantung pertumbuhan ekonomi kita,"" jelas dia. Seperti ramai diberitakan, selain ada rencana mengerek pajak pertambahan nilai (PPN) menjadi 12%, pemerintah menyiapkan skema PPN terhadap barang kebutuhan pokok. Hal tersebut tertuang dalam rencana revisi Undang-Undang Nomor 6 tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Sebelumnya, sembako adalah obyek yang tidak dikenakan pajak, sebagaimana diatur Peraturan Menteri Keuangan 116/PMK.010/2017. Barang kebutuhan pokok itu adalah beras dan gabah, jagung, sagu, kedelai, garam konsumsi, daging, telur, susu, buah-buahan, ubi-ubian, sayur-sayuran, bumbu-bumbuan, dan gula konsumsi."
https://finance.detik.com/berita-ekonomi-bisnis/d-5599104/pemerintah-bakal-tarik-pajak-sembako-pedagang-harusnya-kasih-subsidi,"Pemerintah Bakal Tarik Pajak Sembako, Pedagang: Harusnya Kasih Subsidi","Rabu, 09 Jun 2021 13:39 WIB","Ikatan Pedagang Pasar Indonesia (IKAPPI) memprotes rencana sembako sebagai objek pajak. Ketua umum IKAPPI Abdullah Mansuri mengungkapkan hal ini dirasa akan sangat memberatkan para pedagang sembako di pasar. ""Kami IKAPPI mengerti, kondisi keuangan negara sedang sulit dan Kementerian Keuangan dipressure untuk mendapatkan pembiayaan,"" kata dia saat dihubungi detikcom, Rabu (9/6/2021). Abdullah menyebutkan jika kebijakan ini benar-benar dilakukan maka ada potensi kenaikan harga pada barang tersebut. ""Hal ini akan merugikan masyarakat juga, karena harga pasti akan naik. Apalagi ditambah pandemi COVID-19 semakin berat. Seharusnya memberikan subsidi atau insentif bukannya menarik pajak,"" jelas dia. Barang yang akan dikenakan pajak adalah beras dan gabah, sagu, jagung, kedelai, garam konsumsi, daging, telur, susu, buah-buahan, sayuran, ubi-ubian, bumbu dan gula konsumsi. Abdullah menjelaskan IKAPPI mencatat lebih dari 50% omzet pedagang pasar masih turun. Apalagi sekarang pemerintah belum mampu melakukan stabilitas bahan pangan pada beberapa bulan belakangan. Tonton juga Video: PDIP-PKS-PPP soal Wacana Kenaikan PPN: Ekonomi Berat, Berimbas ke Rakyat  [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5598945/beli-sembako-bakal-kena-pajak-pedagang-pasar-protes,"Beli Sembako Bakal Kena Pajak, Pedagang Pasar Protes","Rabu, 09 Jun 2021 12:26 WIB","Dalam draft RUU Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) sembako akan menjadi objek pajak. Seperti dikutip detikcom, Rabu (8/6/2021), pada Pasal 4A barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat dihapus dari barang yang tidak dikenakan PPN. Dengan begitu, artinya, sembako akan dikenakan PPN. Menanggapi hal tersebut Ikatan Pedagang Pasar Indonesia (IKAPPI) memprotes rencana pemerintah untuk menarik pajak dari pembelian bahan pokok. Ketua umum IKAPPI Abdullah Mansuri mengharapkan pemerintah agar menghentikan upaya bahan pokok sebagai objek pajak. Menurut dia pemerintah harus mempertimbangkan banyak hal sebelum benar-benar memberlakukan kebijakan tersebut. ""Apalagi kebijakan tersebut digulirkan pada masa pandemi dan situasi perekonomian saat ini yang sedang sulit,"" kata dia dalam keterangannya, Rabu (9/6/2021). Dia mengungkapkan hal ini tidak sesuai dengan kondisi di lapangan. Apalagi barang yang akan dikenakan pajak adalah beras dan gabah, sagu, jagung, kedelai, garam konsumsi, daging, telur, susu, buah-buahan, sayuran, ubi-ubian, bumbu dan gula konsumsi. Abdullah menjelaskan IKAPPI mencatat lebih dari 50% omzet pedagang pasar masih turun. Apalagi sekarang pemerintah belum mampu melakukan stabilitas bahan pangan pada beberapa bulan belakangan. ""Harga cabai bulan lalu hingga Rp 100.000, harga daging sapi belum stabil mau di bebanin PPN lagi? Gila... kami kesulitan jual karena ekonomi menurun dan daya beli masyarakat rendah. Mau ditambah PPN lagi, gimana tidak gulung tikar,"" jelas dia. Abdullah menegaskan akan memprotes keras upaya tersebut kepada pemerintah dan Presiden agar anggota alias pedagang pasar tidak kesulitan. Simak Video: PDIP-PKS-PPP soal Wacana Kenaikan PPN: Ekonomi Berat, Berimbas ke Rakyat  [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5598824/beli-sembako-bakal-kena-pajak,Beli Sembako Bakal Kena Pajak,"Rabu, 09 Jun 2021 11:12 WIB","Sembako bakal menjadi komoditas yang tak luput dari pajak. Sebab, pemerintah berencana mengenakan pajak pertambahan nilai (PPN) pada barang kebutuhan pokok. Hal itu tertuang dalam draf RUU Perubahan Kelima atas Undang-Undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Seperti dikutip detikcom, Rabu (9/6/2021), pada Pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat dihapus dari barang yang tidak dikenai PPN. Dengan begitu, artinya, sembako akan dikenai PPN. Sementara itu, dalam Peraturan Kementerian Keuangan (PMK) Nomor 99/PMK.010/2020 tentang Kriteria dan/atau Rincian Barang Kebutuhan Pokok yang Tidak Dikenai Pajak Pertambahan Nilai, jenis barang kebutuhan pokok yang dimaksud adalah beras dan gabah, jagung, sagu, kedelai, garam konsumsi, daging, telur, susu, buah-buahan, sayur-sayuran, dan ubi-ubian. Barang hasil pertambangan atau hasil pengeboran yang diambil langsung dari sumbernya, tidak termasuk hasil pertambangan batu bara, juga akan dikenai PPN menurut draf tersebut. Beberapa jenis jasa yang sekarang tidak dikenai PPN juga akan dikenai pajak melalui revisi RUU KUP, yakni jasa pelayanan kesehatan medis, jasa pelayanan sosial, jasa pengiriman surat dengan prangko, jasa keuangan, jasa asuransi, jasa pendidikan, dan jasa penyiaran yang tidak bersifat iklan. Kemudian, jasa angkutan umum di darat dan di air serta jasa angkutan udara dalam negeri yang menjadi bagian yang tidak terpisahkan dari jasa angkutan udara luar negeri, jasa tenaga kerja, jasa telepon umum dengan menggunakan uang logam, serta jasa pengiriman uang dengan wesel pos. Simak juga video 'Menko Perekonomian Yakin Ekonomi RI Bisa Tembus 8%':  [Gambas:Video 20detik] "
https://finance.detik.com/berita-ekonomi-bisnis/d-5598517/waduh-ada-rencana-sembako-kena-pajak,Waduh! Ada Rencana Sembako Kena Pajak,"Selasa, 08 Jun 2021 22:25 WIB","Pemerintah berencana mengenakan pajak pertambahan nilai (PPN) untuk sembako. Hal itu tertuang dalam draft RUU Perubahan Kelima Atas Undang-undang Nomor 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP) yang diterima detikcom. Dalam pasal 4A, barang kebutuhan pokok yang sangat dibutuhkan oleh rakyat banyak dihapus dalam RUU KUP sebagai barang yang tidak dikenakan PPN. Dengan kata lain, sembako akan dikenakan PPN. Dalam Peraturan Kementerian Keuangan (PMK) Nomor 99/PMK.010/2020 tentang Kriteria dan/atau Rincian Barang Kebutuhan Pokok yang Tidak Dikenai Pajak Pertambahan Nilai, jenis barang kebutuhan pokok yang dimaksud, yakni beras dan gabah,jagung, sagu, kedelai, garam konsumsi, daging, telur, susu, buah-buahan, sayur-sayuran, dan ubi-ubian. Dalam draf RUU KUP, barang hasil pertambangan atau hasil pengeboran yang diambil langsung dari sumbernya, tidak termasuk hasil pertambangan batu bara juga akan dikenakan PPN. Beberapa jenis jasa yang sekarang tidak dikenakan PPN juga akan dikenakan pajak melalui revisi RUU KUP, yakni jasa pelayanan kesehatan medis, jasa pelayanan sosial, jasa pengiriman surat dengan perangko, jasa keuangan, jasa asuransi, jasa pendidikan, dan jasa penyiaran yang tidak bersifat iklan. Kemudian jasa angkutan umum di darat dan di air serta jasa angkutan udara dalam negeri yang menjadi bagian yang tidak terpisahkan dari jasa angkutan udara luar negeri, jasa tenaga kerja, jasa telepon umum dengan menggunakan uang logam, serta jasa pengiriman uang dengan wesel pos."
