,product_name,brand_name,RAM,ResolusiKamera,UkuranLayar,KapasitasBaterai,release_date,display_name,price_mean_new,price_mean_used,price_max,price_min
156,Mi 4c RAM 2GB ROM 16GB,Xiaomi,2 GB,13 MP,5 inch,3080 mAh,2015.0,Xiaomi Mi 4c RAM 2GB ROM 16GB,704900.0,0,650000,0
157,Mi Note RAM 3GB ROM 16GB,Xiaomi,3 GB,13 MP,5.7 inch,3000 mAh,2014.0,Xiaomi Mi Note RAM 3GB ROM 16GB,968006.1111111112,0,960000,0
158,Redmi 5 Plus RAM 4GB ROM 64GB,Xiaomi,4 GB,12 MP,5.99 inch,4000 mAh,2017.0,Xiaomi Redmi 5 Plus RAM 4GB ROM 64GB,1469075.5555555557,0,1699000,0
159,Redmi 7A 16GB,Xiaomi,2 GB,13 MP,5.45 inch,4000 mAh,2019.0,Xiaomi Redmi 7A 16GB,990201.1111111112,0,999000,0
160,Redmi S2 RAM 3GB ROM 32GB,Xiaomi,3 GB,12 MP,5.99 inch,3080 mAh,2018.0,Xiaomi Redmi S2 RAM 3GB ROM 32GB,1195202.0202020202,0,1200000,0
161,Redmi 8 RAM 3GB ROM 32GB,Xiaomi,3 GB,12 MP,6.22 inch,5000 mAh,2019.0,Xiaomi Redmi 8 RAM 3GB ROM 32GB,1541450.0,0,1625000,0
162,V17 Pro,Vivo,8 GB,48 MP,6.44 inch,4100 mAh,2019.0,Vivo V17 Pro,3645392.777777778,0,3849000,0
163,Y83 32GB,Vivo,4 GB,13 MP,6.22 inch,3260 mAh,2018.0,Vivo Y83 32GB,1896223.611111111,0,1500000,0
164,Y95 64GB,Vivo,4 GB,13 MP,6.22 inch,4030 mAh,2018.0,Vivo Y95 64GB,1834516.666666667,0,1625000,0
165,Redmi 4X RAM 3GB ROM 32GB,Xiaomi,3 GB,13 MP,5 inch,4100 mAh,2017.0,Xiaomi Redmi 4X RAM 3GB ROM 32GB,972677.7292576421,0,920000,0
166,Neo 9 A37,OPPO,2 GB,8 MP,5 inch,2630 mAh,2016.0,OPPO Neo 9 A37,886612.2222222221,0,700000,0
167,Y15 (2019) RAM 4GB ROM 64GB,Vivo,4 GB,13 MP,6.35 inch,5000 mAh,2019.0,Vivo Y15 (2019) RAM 4GB ROM 64GB,1986400.0,0,2010000,0
168,5 RAM 3GB ROM 32GB,Realme,3 GB,12 MP,6.5 inch,5000 mAh,2019.0,Realme 5 RAM 3GB ROM 32GB,1777445.5555555557,0,1789900,0
169,Galaxy M11 RAM 3GB ROM 32GB,Samsung,3 GB,13 MP,6.4 inch,5000 mAh,2020.0,Samsung Galaxy M11 RAM 3GB ROM 32GB,1903881.8181818181,0,1819000,0
170,Mate 30 Pro RAM 8GB ROM 256GB,Huawei,8 GB,40 MP,6.53 inch,4500 mAh,2019.0,Huawei Mate 30 Pro RAM 8GB ROM 256GB,9712622.222222222,0,8499000,0
171,S1 RAM 4GB ROM 128GB,Vivo,4 GB,16 MP,6.38 inch,4500 mAh,2019.0,Vivo S1 RAM 4GB ROM 128GB,2398431.5126050417,0,2549000,0
172,Galaxy A30,Samsung,4 GB,16 MP,6.4 inch,4000 mAh,2019.0,Samsung Galaxy A30,2152237.777777778,0,2300000,0
173,Redmi S2 RAM 4GB ROM 64GB,Xiaomi,4 GB,12 MP,5.99 inch,3080 mAh,2018.0,Xiaomi Redmi S2 RAM 4GB ROM 64GB,1410694.270833333,0,1325000,0
174,A71 (2018) RAM 2GB,OPPO,2 GB,13 MP,5.2 inch,3000 mAh,2018.0,OPPO A71 (2018) RAM 2GB,1510366.111111111,0,1349000,0
175,Zenfone Max M2 ZB633KL 64GB,ASUS,4 GB,13 MP,6.3 inch,4000 mAh,2018.0,ASUS Zenfone Max M2 ZB633KL 64GB,1525723.25,0,1640000,0
176,Mi 10 5G RAM 8GB ROM 256GB,Xiaomi,8 GB,108 MP,6.67 inch,4780 mAh,2020.0,Xiaomi Mi 10 5G RAM 8GB ROM 256GB,9631515.151515152,0,9320000,0
177,Redmi 6 Pro RAM 4GB ROM 64GB,Xiaomi,4 GB,12 MP,5.84 inch,4000 mAh,2018.0,Xiaomi Redmi 6 Pro RAM 4GB ROM 64GB,1661691.111111111,0,1810000,0
178,Redmi 4X RAM 2GB ROM 16GB,Xiaomi,2 GB,13 MP,5 inch,4100 mAh,2017.0,Xiaomi Redmi 4X RAM 2GB ROM 16GB,763825.0,0,750000,0
179,Vandroid S50G,Advan,512 MB,3 MP,5 inch,2000 mAh,2015.0,Advan Vandroid S50G,623111.1111111111,0,500000,0
180,G3 Pro,Advan,,12 MP,6.3 inch,3000 mAh,2019.0,Advan G3 Pro,1105150.0,0,1091000,0
181,F8 16GB,HuangMi,2 GB,13 MP,5.7 inch,,2019.0,HuangMi F8 16GB,823433.3333333335,0,799000,0
182,6 RAM 4GB ROM 128GB,Realme,4 GB,64 MP,6.5 inch,4300 mAh,2020.0,Realme 6 RAM 4GB ROM 128GB,2987747.747747748,0,2949000,0
183,Redmi 9 32GB,Xiaomi,3 GB,13 MP,6.53 inch,5020 mAh,2020.0,Xiaomi Redmi 9 32GB,1749000.0,0,1749000,0
184,Galaxy A30s RAM 4GB ROM 64GB,Samsung,4 GB,25 MP,6.2 inch,4000 mAh,2019.0,Samsung Galaxy A30s RAM 4GB ROM 64GB,2473569.4444444445,0,2763000,0
185,Galaxy A50s RAM 6GB ROM 128GB,Samsung,6 GB,48 MP,6.4 inch,4000 mAh,2019.0,Samsung Galaxy A50s RAM 6GB ROM 128GB,3567838.8888888885,0,3335000,0
186,Y53,Vivo,2 GB,8 MP,5 inch,2500 mAh,2017.0,Vivo Y53,1307968.888888889,0,1200000,0
187,iPhone 8 64GB,Apple,2 GB,12 MP,4.7 inch,2900 mAh,2017.0,Apple iPhone 8 64GB,5042794.979079498,0,5499000,5000000
188,Reno 2F,OPPO,8 GB,48 MP,6.5 inch,4000 mAh,2019.0,OPPO Reno 2F,3747080.833333334,0,3499000,0
189,iPhone SE (2020) 64GB,Apple,,12 MP,4.7 inch,,2020.0,Apple iPhone SE (2020) 64GB,8155357.142857143,0,7040000,0
190,Y71 RAM 2GB ROM 16GB,Vivo,2 GB,13 MP,6 inch,3360 mAh,2018.0,Vivo Y71 RAM 2GB ROM 16GB,1212483.333333333,0,1200000,0
191,iPhone 6 Plus 128GB,Apple,1 GB,8 MP,5.5 inch,2915 mAh,2014.0,Apple iPhone 6 Plus 128GB,2723233.333333333,0,2727000,0
192,iPhone 6s 64GB,Apple,2 GB,12 MP,4.7 inch,1715 mAh,2015.0,Apple iPhone 6s 64GB,1982391.666666667,0,2000000,0
193,8,Nokia,4 GB,13 MP,5.3 inch,3090 mAh,2017.0,Nokia 8,4519834.444444444,0,3769400,0
194,Mi A3 RAM 4GB ROM 128GB,Xiaomi,4 GB,48 MP,6.01 inch,4030 mAh,,Xiaomi Mi A3 RAM 4GB ROM 128GB,2609388.888888889,0,2400000,0
195,Keyone Black Edition,BlackBerry,4 GB,12 MP,4.5 inch,3505 mAh,2017.0,BlackBerry Keyone Black Edition,2283523.3444444444,0,2122834,0
196,Vandroid i5C,Advan,1 GB,5 MP,5 inch,2200 mAh,,Advan Vandroid i5C,745097.2222222221,0,755000,0
197,ROG Phone II 128GB,ASUS,8 GB,48 MP,6.59 inch,6000 mAh,2019.0,ASUS ROG Phone II 128GB,7922975.124378108,0,8900000,0
198,Galaxy A50 RAM 6GB ROM 128GB,Samsung,6 GB,25 MP,6.4 inch,4000 mAh,2019.0,Samsung Galaxy A50 RAM 6GB ROM 128GB,3020542.222222222,0,3185000,0
199,Y55,Vivo,2 GB,8 MP,5.2 inch,2650 mAh,2016.0,Vivo Y55,1867138.888888889,0,1675000,0
200,Xperia Z5 E6653,Sony,3 GB,23 MP,5.2 inch,2900 mAh,2015.0,Sony Xperia Z5 E6653,1663777.7777777778,0,1950000,0
201,Galaxy C9 Pro,Samsung,6 GB,16 MP,6 inch,4000 mAh,2016.0,Samsung Galaxy C9 Pro,2452405.277777778,0,2025000,0
202,HOT 8 RAM 2GB ROM 32GB,Infinix,2 GB,13 MP,6.52 inch,5000 mAh,2019.0,Infinix HOT 8 RAM 2GB ROM 32GB,1167300.0,0,1161000,0
203,5i RAM 4GB ROM 128GB,Realme,4 GB,12 MP,6.52 inch,5000 mAh,2019.0,Realme 5i RAM 4GB ROM 128GB,2370301.775147929,0,2999000,0
204,Galaxy A21s RAM 4GB ROM 64GB,Samsung,4 GB,48 MP,6.5 inch,5000 mAh,2020.0,Samsung Galaxy A21s RAM 4GB ROM 64GB,2720471.698113208,0,2539000,0
205,Note 7 Lite,Infinix,4 GB,48 MP,6.6 inch,,2020.0,Infinix Note 7 Lite,2024597.93814433,0,1799000,0
206,Galaxy J2 Prime SM-G532,Samsung,1.5 GB,8 MP,5 inch,2600 mAh,2016.0,Samsung Galaxy J2 Prime SM-G532,804624.548736462,0,700000,0
207,Galaxy J7 Plus,Samsung,4 GB,13 MP,5.5 inch,3000 mAh,2017.0,Samsung Galaxy J7 Plus,1317927.7777777778,0,1200000,0
208,iPhone 11 Pro 256GB,Apple,6 GB,12 MP,5.8 inch,3190 mAh,2019.0,Apple iPhone 11 Pro 256GB,15914340.0,0,14492800,0
209,S1 Pro RAM 8GB ROM 128GB,Vivo,8 GB,48 MP,6.38 inch,4500 mAh,2018.0,Vivo S1 Pro RAM 8GB ROM 128GB,3008851.912568306,0,3299000,0
210,Redmi Note 8 Pro RAM 8GB ROM 128GB,Xiaomi,8 GB,64 MP,6.53 inch,4500 mAh,2019.0,Xiaomi Redmi Note 8 Pro RAM 8GB ROM 128GB,3560750.0,0,3199000,0
211,iPhone 11 Pro Max 64GB,Apple,60.005859375 GB,12 MP,6.5 inch,3500 mAh,2019.0,Apple iPhone 11 Pro Max 64GB,14976044.32160804,0,12282000,0
212,5 RAM 3GB ROM 64GB,Realme,3 GB,12 MP,6.5 inch,5000 mAh,2019.0,Realme 5 RAM 3GB ROM 64GB,1773522.2222222222,0,1800000,0
213,Mi Note 10,Xiaomi,6 GB,108 MP,6.47 inch,5260 mAh,2019.0,Xiaomi Mi Note 10,6186427.777777777,0,6099000,0
214,Reno 10x zoom RAM 8GB ROM 256GB,OPPO,8 GB,48 MP,6.6 inch,4065 mAh,2019.0,OPPO Reno 10x zoom RAM 8GB ROM 256GB,6896119.122222222,0,6899900,0
215,Redmi Note 4 Snapdragon RAM 3GB ROM 32GB,Xiaomi,3 GB,13 MP,5.5 inch,4100 mAh,2017.0,Xiaomi Redmi Note 4 Snapdragon RAM 3GB ROM 32GB,1178027.7777777778,0,1350000,0
216,Redmi Note 5 RAM 3GB ROM 32GB,Xiaomi,3 GB,13 MP,5.99 inch,4000 mAh,2018.0,Xiaomi Redmi Note 5 RAM 3GB ROM 32GB,1463874.4444444443,0,1421000,0
217,A39,OPPO,3 GB,13 MP,5.2 inch,2900 mAh,2016.0,OPPO A39,1075872.2222222222,0,1050000,0
218,iPhone 11 Pro Max 512GB,Apple,6 GB,12 MP,6.5 inch,3500 mAh,2019.0,Apple iPhone 11 Pro Max 512GB,17851316.666666668,0,16500000,0
219,Galaxy A8 A800F,Samsung,2 GB,16 MP,5.7 inch,3050 mAh,2015.0,Samsung Galaxy A8 A800F,2603072.888888889,0,1500000,0
220,5s 128GB,Realme,4 GB,48 MP,6.5 inch,5000 mAh,2019.0,Realme 5s 128GB,2272202.5,0,2354000,0
221,A52 RAM 6GB ROM 128GB,OPPO,6 GB,12 MP,6.5 inch,5000 mAh,2020.0,OPPO A52 RAM 6GB ROM 128GB,2992000.0,0,2985000,0
222,Galaxy S8,Samsung,4 GB,12 MP,5.8 inch,3000 mAh,2017.0,Samsung Galaxy S8,3038972.222222222,0,2145000,0
223,S5 Lite,Infinix,4 GB,16 MP,6.6 inch,4000 mAh,2019.0,Infinix S5 Lite,1472699.666666667,0,1599000,0
224,Mi A2 Lite RAM 3GB ROM 32GB,Xiaomi,3 GB,12 MP,5.84 inch,4000 mAh,2018.0,Xiaomi Mi A2 Lite RAM 3GB ROM 32GB,1359487.2222222222,0,1200000,0
225,X RAM 8GB ROM 128GB,Realme,8 GB,48 MP,6.53 inch,3765 mAh,2019.0,Realme X RAM 8GB ROM 128GB,3982418.833333334,0,3689999,0
226,Redmi Note 4X 32GB,Xiaomi,3 GB,13 MP,5.5 inch,4100 mAh,2017.0,Xiaomi Redmi Note 4X 32GB,925711.1111111112,0,850000,0
227,Galaxy J7 Prime SM-G610F 32GB,Samsung,3 GB,13 MP,5.5 inch,3300 mAh,2016.0,Samsung Galaxy J7 Prime SM-G610F 32GB,1383131.9444444443,0,1000000,0
228,G2,Advan,3 GB,13 MP,5.5 inch,3500 mAh,2016.0,Advan G2,816722.2222222221,0,800000,0
229,iPhone XS Max 64GB,Apple,4 GB,12 MP,6.5 inch,3174 mAh,2018.0,Apple iPhone XS Max 64GB,10962504.237288136,0,10700000,10300000
230,Galaxy S10,Samsung,8 GB,12 MP,6.1 inch,3400 mAh,2019.0,Samsung Galaxy S10,8286452.222222223,0,8388000,0
231,Galaxy M30 64GB,Samsung,4 GB,13 MP,6.4 inch,5000 mAh,2019.0,Samsung Galaxy M30 64GB,2124061.105555556,0,2000000,0
232,Redmi Note 4 RAM 3GB ROM 32GB,Xiaomi,3 GB,13 MP,5.5 inch,4100 mAh,2016.0,Xiaomi Redmi Note 4 RAM 3GB ROM 32GB,1109627.7777777778,0,1165000,0
233,Galaxy A21s RAM 6GB ROM 64GB,Samsung,6 GB,48 MP,6.5 inch,5000 mAh,2020.0,Samsung Galaxy A21s RAM 6GB ROM 64GB,3114294.117647059,0,3075000,0
234,V5 Plus,Vivo,4 GB,16 MP,5.5 inch,3160 mAh,2016.0,Vivo V5 Plus,1934017.7777777775,0,1305000,0
235,iPhone SE 32GB,Apple,2 GB,12 MP,4 inch,1626 mAh,2016.0,Apple iPhone SE 32GB,3512222.222222222,0,2350000,0
236,Pocophone F1 Armoured Edition,Xiaomi,8 GB,12 MP,6.18 inch,4000 mAh,2018.0,Xiaomi Pocophone F1 Armoured Edition,4078272.222222222,0,3999000,0
237,Redmi Note 9 Pro RAM 6GB ROM 64GB,Xiaomi,6 GB,64 MP,6.67 inch,5020 mAh,2020.0,Xiaomi Redmi Note 9 Pro RAM 6GB ROM 64GB,3356020.408163265,0,3240000,0
238,iPhone 6s Plus 16GB,Apple,2 GB,12 MP,5.5 inch,2750 mAh,2015.0,Apple iPhone 6s Plus 16GB,2367915.0,0,2000000,0
239,Redmi 2 Prime,Xiaomi,2 GB,8 MP,4.7 inch,2200 mAh,2015.0,Xiaomi Redmi 2 Prime,512977.7777777778,0,555500,0
240,Redmi Note 3 RAM 2GB ROM 16GB,Xiaomi,2 GB,13 MP,5.5 inch,4000 mAh,2015.0,Xiaomi Redmi Note 3 RAM 2GB ROM 16GB,728705.5555555555,0,788000,0
241,Galaxy S7 Edge G935FD 32GB,Samsung,4 GB,12 MP,5.5 inch,3600 mAh,2016.0,Samsung Galaxy S7 Edge G935FD 32GB,2105858.016216216,0,1550000,0
242,V19 256GB,Vivo,8 GB,48 MP,6.44 inch,4500 mAh,2020.0,Vivo V19 256GB,4637406.5040650405,0,4530000,0
243,Redmi K20 PRO RAM 8GB ROM 256GB,Xiaomi,8 GB,48 MP,6.39 inch,4000 mAh,2019.0,Xiaomi Redmi K20 PRO RAM 8GB ROM 256GB,5466583.333333333,0,4999000,0
244,iPhone XR 64GB,Apple,3 GB,12 MP,6.1 inch,2716 mAh,2018.0,Apple iPhone XR 64GB,8133771.866108786,0,7900000,7850000
245,Pixel 4 128GB,Google,5.970703125 GB,16 MP,5.7 inch,,2019.0,Google Pixel 4 128GB,5376295.652173913,0,5375000,0
246,Zenfone Max Pro M2 ZB631KL RAM 3GB ROM 32GB,ASUS,3 GB,13 MP,6.26 inch,5000 mAh,2018.0,ASUS Zenfone Max Pro M2 ZB631KL RAM 3GB ROM 32GB,2098358.333333333,0,1785000,0
247,Prime J8,Polytron,3 GB,13 MP,5.5 inch,3750 mAh,2020.0,Polytron Prime J8,999000.0,0,999000,0
248,Y12 RAM 3GB ROM 32GB,Vivo,3 GB,13 MP,6.53 inch,5000 mAh,2019.0,Vivo Y12 RAM 3GB ROM 32GB,1416506.914893617,0,1499000,0
249,Redmi Note 3 Pro 32GB,Xiaomi,3 GB,16 MP,5.5 inch,4050 mAh,2016.0,Xiaomi Redmi Note 3 Pro 32GB,846277.7777777779,0,828000,0
250,Winner Y3 B75A,Evercoss,1 GB,8 MP,5 inch,2100 mAh,,Evercoss Winner Y3 B75A,724566.6666666665,0,710000,0
251,Mi Max RAM 3GB ROM 32GB,Xiaomi,3 GB,16 MP,6.44 inch,4850 mAh,2016.0,Xiaomi Mi Max RAM 3GB ROM 32GB,1324372.2222222222,0,1300000,0
252,iPhone XS Max 256GB,Apple,4 GB,12 MP,6.5 inch,3174 mAh,2018.0,Apple iPhone XS Max 256GB,11331634.181034485,0,11500000,10500000
253,Zenfone Max Pro M2 ZB631KL RAM 4GB ROM 64GB,ASUS,4 GB,12 MP,6.26 inch,5000 mAh,2018.0,ASUS Zenfone Max Pro M2 ZB631KL RAM 4GB ROM 64GB,2223152.173913044,0,1999000,1894000
254,Zenfone Max M1 ZB555KL RAM 3GB ROM 32GB,ASUS,3 GB,13 MP,5.5 inch,4000 mAh,2018.0,ASUS Zenfone Max M1 ZB555KL RAM 3GB ROM 32GB,1107288.888888889,0,1000000,0
255,Nubia Red Magic 3 RAM 8GB ROM 128GB,ZTE,8 GB,48 MP,6.65 inch,5000 mAh,2018.0,ZTE Nubia Red Magic 3 RAM 8GB ROM 128GB,6132944.444444444,0,6100000,0
256,Galaxy A01 Core,Samsung,1 GB,8 MP,5.14 inch,3000 mAh,,Samsung Galaxy A01 Core,1052125.0,0,1049000,0
257,Mi4 LTE RAM 2GB,Xiaomi,2 GB,13 MP,5 inch,3080 mAh,2014.0,Xiaomi Mi4 LTE RAM 2GB,1230661.111111111,0,1149000,0
258,A83 RAM 2GB ROM 16GB,OPPO,2 GB,13 MP,5.7 inch,3180 mAh,2017.0,OPPO A83 RAM 2GB ROM 16GB,1524777.7777777778,0,1450000,0
259,iPhone X 64GB,Apple,3 GB,12 MP,5.8 inch,2716 mAh,2017.0,Apple iPhone X 64GB,7759310.416666668,0,7500000,7500000
260,3 RAM 4GB ROM 64GB,Realme,4 GB,13 MP,6.22 inch,4230 mAh,2019.0,Realme 3 RAM 4GB ROM 64GB,1938932.2222222225,0,1850000,0
261,Vibe K5 Plus A6020 RAM 2GB,Lenovo,2 GB,13 MP,5 inch,2750 mAh,2016.0,Lenovo Vibe K5 Plus A6020 RAM 2GB,1215588.888888889,0,1200000,0
262,Mi A1 64GB,Xiaomi,4 GB,12 MP,5.5 inch,3080 mAh,2017.0,Xiaomi Mi A1 64GB,1294760.7758620686,0,1500000,0
263,Redmi 4A 16GB,Xiaomi,2 GB,13 MP,5 inch,3120 mAh,2016.0,Xiaomi Redmi 4A 16GB,696783.2777777779,0,720000,0
264,C11 RAM 3GB ROM 32GB,Realme,3 GB,13 MP,6.5 inch,5000 mAh,2020.0,Realme C11 RAM 3GB ROM 32GB,1662343.75,0,1599000,0
265,Galaxy A31 RAM 6GB ROM 128GB,Samsung,6 GB,48 MP,6.4 inch,5000 mAh,2019.0,Samsung Galaxy A31 RAM 6GB ROM 128GB,3774780.21978022,0,3500000,0
266,Zero 3 X552,Infinix,3 GB,20.7 MP,5.5 inch,3030 mAh,2015.0,Infinix Zero 3 X552,2461977.777777778,0,1875000,0
267,Galaxy A6 2018,Samsung,3 GB,16 MP,5.6 inch,3000 mAh,2018.0,Samsung Galaxy A6 2018,1688465.0,0,1624000,0
268,V7,Vivo,4 GB,16 MP,5.7 inch,3000 mAh,2017.0,Vivo V7,1904494.4444444443,0,1900000,0
269,Galaxy A7 (2017) SM-A720,Samsung,3 GB,16 MP,5.7 inch,3600 mAh,2016.0,Samsung Galaxy A7 (2017) SM-A720,2215638.888888889,0,1150000,0
270,Y65,Vivo,3 GB,13 MP,5.5 inch,3000 mAh,2017.0,Vivo Y65,1433633.333333333,0,1100000,0
271,Redmi 2 RAM 2GB ROM 16GB,Xiaomi,2 GB,8 MP,4.7 inch,2200 mAh,2015.0,Xiaomi Redmi 2 RAM 2GB ROM 16GB,629338.8888888889,0,595000,0
272,Mi5 64GB,Xiaomi,3 GB,16 MP,5.15 inch,3000 mAh,2015.0,Xiaomi Mi5 64GB,1431977.7777777778,0,1100000,0
273,Galaxy A8 (2018) 32GB SM-A530,Samsung,4 GB,16 MP,5.6 inch,3000 mAh,2017.0,Samsung Galaxy A8 (2018) 32GB SM-A530,2665236.111111111,0,2000000,0
274,Y5 Prime (2018),Huawei,2 GB,13 MP,5.45 inch,3020 mAh,2018.0,Huawei Y5 Prime (2018),1186577.7777777778,0,950000,0
275,F7 Youth,OPPO,4 GB,13 MP,6 inch,3410 mAh,2018.0,OPPO F7 Youth,2399932.0944444444,0,2375000,0
276,Mi 4i 32GB,Xiaomi,2 GB,13 MP,5 inch,3120 mAh,2015.0,Xiaomi Mi 4i 32GB,2076514.2768361585,0,39875,0
277,Reno 2 256GB,OPPO,8 GB,48 MP,6.5 inch,4000 mAh,2019.0,OPPO Reno 2 256GB,6866266.666666668,0,5900000,0
278,Mi 9 RAM 6GB ROM 128GB,Xiaomi,6 GB,48 MP,6.39 inch,3300 mAh,2019.0,Xiaomi Mi 9 RAM 6GB ROM 128GB,5299850.0,0,5245000,0
279,A3s 16GB,OPPO,2 GB,13 MP,6.2 inch,4230 mAh,2018.0,OPPO A3s 16GB,1193003.1088082902,0,1150000,0
280,A880 Champ,Mito,1 GB,5 MP,5 inch,1800 mAh,2018.0,Mito A880 Champ,509283.33333333326,0,450000,0
281,C2 RAM 2GB ROM 32GB,Realme,2 GB,13 MP,6.1 inch,4000 mAh,,Realme C2 RAM 2GB ROM 32GB,1225596.7346938776,0,1270000,0
282,F1 Selfie Expert,OPPO,3 GB,13 MP,5 inch,2500 mAh,2015.0,OPPO F1 Selfie Expert,3081494.4444444445,0,2500000,0
283,2 Pro RAM 8GB ROM 128GB,Realme,8 GB,16 MP,6.3 inch,3500 mAh,2018.0,Realme 2 Pro RAM 8GB ROM 128GB,2643694.4444444445,0,2200000,0
284,F9 RAM 6GB,OPPO,6 GB,16 MP,6.3 inch,3500 mAh,2018.0,OPPO F9 RAM 6GB,2368126.1061946903,0,2050000,0
285,5i RAM 3GB ROM 32GB,Realme,3 GB,12 MP,6.52 inch,5000 mAh,2019.0,Realme 5i RAM 3GB ROM 32GB,1778975.3086419753,0,1875000,0
286,iPhone 4s 64GB,Apple,512 MB,8 MP,3.5 inch,1432 mAh,2011.0,Apple iPhone 4s 64GB,1252900.0,0,750000,0
287,iPhone 7 Plus 256GB,Apple,2 GB,12 MP,5.5 inch,2900 mAh,2016.0,Apple iPhone 7 Plus 256GB,4681121.960784313,0,4799000,4000000
288,Galaxy A7 (2018) RAM 4GB ROM 64GB,Samsung,4 GB,24 MP,6 inch,3300 mAh,2018.0,Samsung Galaxy A7 (2018) RAM 4GB ROM 64GB,2435196.9444444445,0,2300000,0
289,Y95 32GB,Vivo,3 GB,13 MP,6.22 inch,4030 mAh,2018.0,Vivo Y95 32GB,1729909.0909090908,0,1795600,0
290,Redmi 3s Pro (Prime),Xiaomi,3 GB,13 MP,5 inch,4100 mAh,2016.0,Xiaomi Redmi 3s Pro (Prime),767033.3333333335,0,740000,0
291,Galaxy J1 Ace Neo SM-J111F,Samsung,1 GB,5 MP,4.3 inch,1900 mAh,2016.0,Samsung Galaxy J1 Ace Neo SM-J111F,994933.3333333335,0,1015000,0
292,Bold 9790 Onyx 3 Bellagio,BlackBerry,768 MB,5 MP,2.45 inch,1230 mAh,2011.0,BlackBerry Bold 9790 Onyx 3 Bellagio,374244.44444444455,0,270000,0
293,A1000,Lenovo,1 GB,5 MP,4 inch,2000 mAh,2015.0,Lenovo A1000,483950.0,0,399000,0
294,Helo RAM 10GB ROM 256GB,Black Shark,10 GB,12 MP,6.01 inch,4000 mAh,2018.0,Black Shark Helo RAM 10GB ROM 256GB,12980000.0,0,12980000,0
295,Galaxy V Plus SM-G318,Samsung,512 MB,3.15 MP,4 inch,1500 mAh,2015.0,Samsung Galaxy V Plus SM-G318,916743.3333333335,0,594000,0
296,Xperia Z5 Premium Dual E6883,Sony,3 GB,23 MP,5.5 inch,3430 mAh,2015.0,Sony Xperia Z5 Premium Dual E6883,6010344.444444444,0,5638000,0
297,Xperia Z5 Premium E6853,Sony,3 GB,23 MP,5.5 inch,3430 mAh,2015.0,Sony Xperia Z5 Premium E6853,7000000.0,0,7000000,0
298,Redmi Note 8T RAM 4GB ROM 64GB,Xiaomi,4 GB,48 MP,6.3 inch,4000 mAh,2019.0,Xiaomi Redmi Note 8T RAM 4GB ROM 64GB,2324044.4444444445,0,2380000,0
299,Y81 16GB,Vivo,2 GB,13 MP,6.22 inch,3500 mAh,2018.0,Vivo Y81 16GB,1377761.111111111,0,1500000,0
300,Zenfone Live L2 RAM 2GB ROM 16GB,ASUS,2 GB,13 MP,5.5 inch,3000 mAh,2018.0,ASUS Zenfone Live L2 RAM 2GB ROM 16GB,816363.3333333335,0,783000,0
301,Redmi K30 5G RAM 6GB ROM 128GB,Xiaomi,6 GB,64 MP,6.67 inch,4500 mAh,2019.0,Xiaomi Redmi K30 5G RAM 6GB ROM 128GB,4437853.107344633,0,4500000,0
302,Joy Plus,OPPO,1 GB,3.15 MP,4 inch,1700 mAh,2015.0,OPPO Joy Plus,518016.66666666674,0,28000,0
303,Redmi 6 Pro RAM 3GB ROM 32GB,Xiaomi,3 GB,12 MP,5.84 inch,4000 mAh,2018.0,Xiaomi Redmi 6 Pro RAM 3GB ROM 32GB,1560558.333333333,0,1299000,0
304,Andromax E2,Smartfren,1 GB,5 MP,4.5 inch,2000 mAh,2016.0,Smartfren Andromax E2,738677.7777777779,0,550000,0
305,Galaxy S8+,Samsung,4 GB,12 MP,6.2 inch,3500 mAh,2017.0,Samsung Galaxy S8+,3896747.777777778,0,3895000,0
306,Mi4 LTE RAM 3GB,Xiaomi,3 GB,13 MP,5 inch,3080 mAh,2014.0,Xiaomi Mi4 LTE RAM 3GB,1887833.333333333,0,1654000,0
307,A4S RAM 3GB ROM 32GB,China Mobile,3 GB,13 MP,5.7 inch,3300 mAh,2019.0,China Mobile A4S RAM 3GB ROM 32GB,1100000.0,0,1100000,0
308,Redmi 8A RAM 3GB,Xiaomi,3 GB,12 MP,6.2 inch,5000 mAh,2019.0,Xiaomi Redmi 8A RAM 3GB,1403461.111111111,0,1600000,0
309,A33,OPPO,2 GB,8 MP,5 inch,2400 mAh,2015.0,OPPO A33,1824050.0,0,1490000,0
310,Y69,Vivo,3 GB,13 MP,5.5 inch,3000 mAh,2017.0,Vivo Y69,1552772.2222222222,0,950000,0
311,3 RAM 8GB ROM 128gb,Black Shark,128 GB,64 MP,6.67 inch,4720 mAh,2020.0,Black Shark 3 RAM 8GB ROM 128gb,10488208.333333334,0,9500000,0
312,Zenfone Live L1 ZA550KL 16GB,ASUS,2 GB,13 MP,5.5 inch,3000 mAh,2018.0,ASUS Zenfone Live L1 ZA550KL 16GB,748480.5555555555,0,649000,0
313,V5,Vivo,4 GB,13 MP,5.5 inch,3000 mAh,2015.0,Vivo V5,1841088.888888889,0,1550000,0
314,Mi Play 64GB,Xiaomi,4 GB,12 MP,5.84 inch,3000 mAh,2018.0,Xiaomi Mi Play 64GB,1692061.111111111,0,1450000,0
315,Galaxy J6+ 64GB,Samsung,4 GB,13 MP,6 inch,3300 mAh,2018.0,Samsung Galaxy J6+ 64GB,1760000.0,0,1500000,0
